field_sample,1_1,1_2,1_4,1_5,1_7,1_8,1_10,2_1,2_3,2_5,2_6,2_7,2_8,2_9,3_1,3_2,3_4,3_6,3_7,3_8,3_9,4_1,4_2,4_3,4_4,4_5,4_6,4_7,5_2,5_3,5_4,5_5,5_6,5_7,5_8,6_2,6_4,6_5,6_6,6_7,6_8,6_9,7_2,7_3,7_4,7_5,7_6,7_7,7_8,8_2,8_3,8_4,8_5,8_6,8_7,8_9,9_1,9_2,9_3,9_5,9_6,9_7,9_10,10_1,10_3,10_4,10_5,10_7,10_9,10_10,11_1,11_3,11_4,11_5,11_6,11_7,11_8,12_1,12_3,12_5,12_6,12_7,12_8,12_9,13_1,13_3,13_4,13_5,13_7,13_8,13_9,14_1,14_2,14_3,14_5,14_7,14_8,14_9,15_1,15_2,15_3,15_5,15_6,15_7,15_10,16_1,16_2,16_4,16_5,16_6,16_7,16_8,17_1,17_2,17_4,17_5,17_6,17_9,17_10,18_1,18_2,18_4,18_5,18_6,18_7,18_8,19_1,19_2,19_3,19_4,19_5,19_8,19_10,20_1,20_2,20_3,20_4,20_5,20_7,20_8,21_2,21_3,21_4,21_5,21_7,21_9,21_10,22_1,22_2,22_5,22_6,22_7,22_9,22_10,23_1,23_2,23_3,23_4,23_5,23_6,23_7,24_2,24_3,24_4,24_5,24_6,24_8,24_10,25_1,25_2,25_3,25_4,25_5,25_6,25_10
16_4,0.157646736,0.215100389,0.207714844,0.235878578,0.21538793,0.208119839,0.212170346,0.352949459,0.205510562,0.338993592,0.340692749,0.240539292,0.327744936,0.230632565,0.174108206,0.198368669,0.096440119,0.091689586,0.113266156,0.11557787,0.110099688,0.172098053,0.201588404,0.192207827,0.199071509,0.141224562,0.218219143,0.178766062,0.200982027,0.226536424,0.20651637,0.22415896,0.232446481,0.207888993,0.19082967,0.34831782,0.298132624,0.149724763,0.254798998,0.199294931,0.156955656,0.20766697,0.173829487,0.166138812,0.26724482,0.191961743,0.157908768,0.278358127,0.212800042,0.145299413,0.192043764,0.238900573,0.134173211,0.19140566,0.182033483,0.19297595,0.219287918,0.179311401,0.179971631,0.196388477,0.186092341,0.175597968,0.17858246,0.183920919,0.205443913,0.186137823,0.174088114,0.148411834,0.223067129,0.218061344,0.130907862,0.159974781,0.158378627,0.192744183,0.233391174,0.154289326,0.165754919,0.260563901,0.155683829,0.181497243,0.204093953,0.302110556,0.16325608,0.211227526,0.179846273,0.223945292,0.173294021,0.18418176,0.281738378,0.171024502,0.156650914,0.175613239,0.165467205,0.183969845,0.205053624,0.199034247,0.166169442,0.24411143,0.220553991,0.20515405,0.189988418,0.246498574,0.207085909,0.222718433,0.187421258,0.049346482,0.156105284,0,0.090937789,0.063212905,0.082740581,0.105741665,0.15023632,0.239235752,0.139997957,0.174208855,0.14694197,0.23408835,0.249418317,0.113984264,0.161934408,0.126215119,0.109374412,0.193358227,0.118052368,0.148345893,0.116359714,0.194483741,0.222063244,0.326566952,0.218024983,0.219337798,0.170964426,0.214435884,0.2269507,0.206253245,0.186511748,0.180579973,0.192403219,0.213320111,0.19689278,0.222471614,0.220013881,0.185713121,0.161533839,0.226119584,0.180560776,0.124992721,0.123760896,0.186112347,0.144290776,0.150747937,0.149570959,0.157981118,0.136427634,0.155868925,0.124514898,0.153217371,0.145357669,0.155507836,0.151081037,0.177006531,0.099401029,0.09955876,0.141225431,0.11111555,0.082650504,0.11806017,0.155628355,0.141312385,0.180833177,0.189717786,0.162373121,0.174009796,0.240646664
16_5,0.189523139,0.195683881,0.249560788,0.212252022,0.1952266,0.237884732,0.224680225,0.323545873,0.221833424,0.312788931,0.31280205,0.217683878,0.287616465,0.207987351,0.187722205,0.192466489,0.139951329,0.116096596,0.15317838,0.152422925,0.148951503,0.193913388,0.230569344,0.220872273,0.208406193,0.142507207,0.240599897,0.205350561,0.221864156,0.235304397,0.231196345,0.246094555,0.252346453,0.23291037,0.203700868,0.298609149,0.242614023,0.087936469,0.211712131,0.119510591,0.135131408,0.169750134,0.192252283,0.201797006,0.232554642,0.184242952,0.199472409,0.245565966,0.20650619,0.187843092,0.219979105,0.212374303,0.166328723,0.19665095,0.190601528,0.212461098,0.236648476,0.202947032,0.208791628,0.229027354,0.200095864,0.178483984,0.168412919,0.195253055,0.234440798,0.207418089,0.167904999,0.190462633,0.254304419,0.210483751,0.175747241,0.189376935,0.148451363,0.228066135,0.202447598,0.158710053,0.151251108,0.221836944,0.197441552,0.213570405,0.212091781,0.281788598,0.198810425,0.204629958,0.197922931,0.218015556,0.161129366,0.211827864,0.247443856,0.161884933,0.193253255,0.172507206,0.191826961,0.213338139,0.184233676,0.186932144,0.147755249,0.225109217,0.247676996,0.23458132,0.196794763,0.21029255,0.238526908,0.253769341,0.212630457,0.116830072,0.146309884,0.090937789,0,0.109954801,0.12335258,0.139354187,0.192408498,0.248300576,0.173249735,0.159308377,0.168746986,0.202737707,0.264855015,0.143348539,0.133423588,0.161012345,0.13705927,0.164322862,0.147709927,0.168582511,0.1323855,0.198183989,0.183093772,0.288285365,0.17788371,0.182717764,0.144401864,0.224263402,0.269822446,0.250237408,0.226883999,0.222444331,0.230648308,0.248601779,0.209661057,0.244963873,0.244962177,0.21146051,0.183631503,0.227453428,0.214207654,0.158355234,0.158488115,0.215157259,0.171994738,0.159341272,0.145903817,0.167984791,0.176337598,0.181753017,0.155761815,0.172688308,0.152898945,0.164549532,0.174454882,0.21459911,0.144017925,0.135675049,0.148867377,0.154480918,0.130605958,0.168491062,0.182657457,0.170182067,0.176256534,0.20274075,0.175208485,0.16482218,0.262088215
16_6,0.170390485,0.219269268,0.219622898,0.240534685,0.223671363,0.232985003,0.212321505,0.358926733,0.227574673,0.343178277,0.354065241,0.243525667,0.333689612,0.234592853,0.187952983,0.195857516,0.106141575,0.137324508,0.123012149,0.120423129,0.087099469,0.191762832,0.220206442,0.20175333,0.225132423,0.172844198,0.248156474,0.200821335,0.220671714,0.244915371,0.23121956,0.247543559,0.254330502,0.228306324,0.222767164,0.351210135,0.326014766,0.163661129,0.269923364,0.199019011,0.1824768,0.224147395,0.210742537,0.168316732,0.275464109,0.163257817,0.160972503,0.302593497,0.22037363,0.183555802,0.217423746,0.263318705,0.17752881,0.206445639,0.201425394,0.216202832,0.241747535,0.207417903,0.199462208,0.208218547,0.205883395,0.207252181,0.174216085,0.204785061,0.221421564,0.201134349,0.194239059,0.169912134,0.238741213,0.215897656,0.150825812,0.1813883,0.186088314,0.232299549,0.241395015,0.166703377,0.198696504,0.27353576,0.187164643,0.218029119,0.224542068,0.32553834,0.194117026,0.235122298,0.210428565,0.244101655,0.198364662,0.220298957,0.298499795,0.187026493,0.185254218,0.197765495,0.195088168,0.207123067,0.227405939,0.217441023,0.173597913,0.264456505,0.235536896,0.22093513,0.212840152,0.251722108,0.238038378,0.237787194,0.207334903,0.073091099,0.190313731,0.063212905,0.109954801,0,0.090509831,0.142406486,0.181477949,0.261409553,0.15992455,0.18421459,0.172177963,0.238610185,0.26745005,0.150498418,0.16615586,0.149261947,0.136000637,0.215307913,0.171902156,0.181627753,0.117988806,0.212777585,0.226200207,0.334159643,0.226582439,0.226831417,0.178208781,0.21721503,0.253678527,0.221661632,0.206604305,0.195540021,0.227368864,0.21954624,0.211676072,0.245623224,0.231619392,0.209501533,0.190114728,0.248687373,0.197945672,0.153766882,0.158360232,0.206784651,0.158154337,0.18149042,0.168797824,0.175242041,0.149319821,0.173236815,0.143116191,0.170880948,0.169479345,0.182918341,0.188872324,0.194769084,0.087579479,0.109350708,0.13825158,0.129053244,0.101820055,0.142679095,0.184752867,0.173609532,0.211029771,0.208755785,0.196205114,0.200531248,0.26267274
16_7,0.125508927,0.173663256,0.182928467,0.196677554,0.175241379,0.185090958,0.168192812,0.333875033,0.200087975,0.302437677,0.324492245,0.214504974,0.317060756,0.187497342,0.160098807,0.217012873,0.131070091,0.123111883,0.133347704,0.154733165,0.138971851,0.163470516,0.195860326,0.173568143,0.196363165,0.156381203,0.215602731,0.175691501,0.185602795,0.218907929,0.204544951,0.211724185,0.220763446,0.183602127,0.18762929,0.336936952,0.303169773,0.176941327,0.258535857,0.214774607,0.121186869,0.190292328,0.165446338,0.201210759,0.223281483,0.21976716,0.162935259,0.260052267,0.177786504,0.141149931,0.186734573,0.229947865,0.138326976,0.16637493,0.162598165,0.189949716,0.214405395,0.168077713,0.171388491,0.180051249,0.175055158,0.170823192,0.189427717,0.180397785,0.195089073,0.176349774,0.169917774,0.127817355,0.211122822,0.228832775,0.099755015,0.159732462,0.179163621,0.186988707,0.208020185,0.142338132,0.156189263,0.241635699,0.138124317,0.163583984,0.18585537,0.28703813,0.153178524,0.200556283,0.158197184,0.197944472,0.135087778,0.179548864,0.254595119,0.144615035,0.145433755,0.132629545,0.148002863,0.167810833,0.174487963,0.174141747,0.144496106,0.205923786,0.214254041,0.195320567,0.166755063,0.224968726,0.201122466,0.211564853,0.185309289,0.082875226,0.143236024,0.082740581,0.12335258,0.090509831,0,0.112943275,0.125419132,0.205423787,0.129336569,0.159319915,0.13523684,0.196735966,0.219763903,0.111938634,0.184008819,0.129259745,0.110718774,0.180635962,0.145427957,0.149358147,0.094064583,0.18978223,0.198128783,0.311109517,0.196477868,0.202129517,0.156543701,0.172409084,0.204658321,0.182646996,0.171295167,0.150664771,0.18725733,0.175884254,0.158360318,0.208807163,0.187019502,0.148516326,0.140351623,0.197224807,0.172370747,0.108648514,0.109502294,0.163707126,0.126525506,0.147836719,0.154990949,0.14104538,0.119721824,0.137394494,0.118812465,0.146931377,0.147188451,0.1503517,0.125344255,0.145014449,0.136730202,0.14314033,0.163110422,0.097200866,0.094519973,0.122975322,0.146218771,0.133867191,0.178180082,0.181208399,0.153926263,0.164191627,0.219675641
16_8,0.155254254,0.214763369,0.217979832,0.233640844,0.216035156,0.189390941,0.218477991,0.348885616,0.204075778,0.3360795,0.341032682,0.239653558,0.327868559,0.228850445,0.20885543,0.236317806,0.154560764,0.131434563,0.157556386,0.174396838,0.167776577,0.181345906,0.213344231,0.203016259,0.202412427,0.173539528,0.221115435,0.188890523,0.206344847,0.228564072,0.210370738,0.226370002,0.233169014,0.210691401,0.192489808,0.348118143,0.312778562,0.144853269,0.267812369,0.223159507,0.14976802,0.215768654,0.182736157,0.154720262,0.264234826,0.239358499,0.209077711,0.293387532,0.207531101,0.155694465,0.20384429,0.236201095,0.132942597,0.191802527,0.185069765,0.196798163,0.21701464,0.191678725,0.187450145,0.20272415,0.194623371,0.185073949,0.209762878,0.186907742,0.212773727,0.195395662,0.18420633,0.174888119,0.233815033,0.247951781,0.157884497,0.164856444,0.187603008,0.204513104,0.235781046,0.157617629,0.166045153,0.256426747,0.131936227,0.101016347,0.198519222,0.29438568,0.120095205,0.200665454,0.178741041,0.216380069,0.149293127,0.17739451,0.27821616,0.176402543,0.16433933,0.172398837,0.136820309,0.187671163,0.201095169,0.200833384,0.164489538,0.231383426,0.228816534,0.215807819,0.180251858,0.243980776,0.208121679,0.23613692,0.196086653,0.115224683,0.146021993,0.105741665,0.139354187,0.142406486,0.112943275,0,0.16746054,0.234869198,0.150581446,0.176329841,0.169910127,0.230281385,0.246145746,0.1226279,0.19220041,0.146431552,0.131132477,0.192353619,0.134095509,0.162070715,0.136412351,0.191330486,0.214895353,0.321023973,0.216196696,0.213577328,0.175338844,0.221793946,0.237925014,0.216768536,0.196502721,0.18881116,0.20171241,0.218295851,0.199400422,0.221954953,0.228145809,0.191247516,0.160109455,0.206290211,0.193225937,0.144102489,0.129897657,0.193345926,0.160027177,0.157307574,0.177510634,0.156736195,0.149188224,0.166185896,0.146040088,0.179832638,0.169702277,0.157924361,0.136864697,0.187875575,0.159716326,0.15282501,0.190721281,0.135255111,0.136787941,0.156188523,0.164670097,0.145506153,0.178798716,0.19290102,0.167995611,0.172360275,0.240958076
17_1,0.145696543,0.194944578,0.158664222,0.229629246,0.204175418,0.161036229,0.19346616,0.338694886,0.174229762,0.322282998,0.335112861,0.21845768,0.309828888,0.214998543,0.200426386,0.249174932,0.167507706,0.167570017,0.173537984,0.198899802,0.179911504,0.160820792,0.17554767,0.17101567,0.202105517,0.17302528,0.182361082,0.170001806,0.175549595,0.190337335,0.186269358,0.198238686,0.206200863,0.19098486,0.161691107,0.371149349,0.313771197,0.21444461,0.27481449,0.251983807,0.193403511,0.252408347,0.199389183,0.235334781,0.267228243,0.294146662,0.222964083,0.301146849,0.25772445,0.106193182,0.141856776,0.207690766,0.105519021,0.168700479,0.156114777,0.150451989,0.176588626,0.142710649,0.122484556,0.149032726,0.164370403,0.155470507,0.183263699,0.158698926,0.149672238,0.127359839,0.167836106,0.070776825,0.16096571,0.217606697,0.090392726,0.149383847,0.178655545,0.149416752,0.201200066,0.128922721,0.141590475,0.223803523,0.113819349,0.151955287,0.16385291,0.284514037,0.129735485,0.170473115,0.146901092,0.184335649,0.152016116,0.126558009,0.256202446,0.138231965,0.098753191,0.144294966,0.131134441,0.158295509,0.188507427,0.17182705,0.177302325,0.228127062,0.168560697,0.140729096,0.155321884,0.206077342,0.158080545,0.168230552,0.148374758,0.13678137,0.181118162,0.15023632,0.192408498,0.181477949,0.125419132,0.16746054,0,0.222924582,0.122561391,0.163088525,0.09225108,0.220052755,0.217133997,0.108819474,0.19859215,0.114647912,0.116504367,0.178084945,0.125173964,0.112110936,0.109430282,0.168702235,0.190315992,0.305808379,0.236418129,0.205020136,0.148501014,0.188527137,0.171657706,0.15197704,0.1516558,0.145380497,0.129358069,0.173199128,0.154997551,0.184881376,0.197342496,0.166242101,0.132959035,0.206653837,0.131216003,0.102224818,0.119678239,0.179637361,0.137924624,0.124462101,0.188601288,0.131855251,0.138011392,0.162188101,0.135350576,0.1765472,0.175516187,0.133637596,0.156049052,0.182084673,0.178524191,0.167800442,0.200551731,0.098945512,0.104556978,0.08547573,0.120582568,0.117278133,0.153783237,0.167907641,0.130094422,0.172742505,0.230902075
17_2,0.165110331,0.146496929,0.187246467,0.173158863,0.163261836,0.190925356,0.168777766,0.287811396,0.174090583,0.246658468,0.296101897,0.169314829,0.312800731,0.155339022,0.207598511,0.304039685,0.264823252,0.243245798,0.257313582,0.25050657,0.289441604,0.21535212,0.173243696,0.193207657,0.189327665,0.201767963,0.186559466,0.222403555,0.176583215,0.222386675,0.206142371,0.191229694,0.216391002,0.168359849,0.204339329,0.319407601,0.366799006,0.275957703,0.298872897,0.265391348,0.155993854,0.189676424,0.189169986,0.287856036,0.158988507,0.288525519,0.201661041,0.164929613,0.180906355,0.234259975,0.205196233,0.223046708,0.190547237,0.167603076,0.186120962,0.21093378,0.205943281,0.200134444,0.235313919,0.196198211,0.209912471,0.240585252,0.267709509,0.200402477,0.216639565,0.231985072,0.18369831,0.229321367,0.200580848,0.284620587,0.186094059,0.237959047,0.23315994,0.185035362,0.189437645,0.234604367,0.215693483,0.25013181,0.1911215,0.192480558,0.177130296,0.245688491,0.204063871,0.19778408,0.136259256,0.202999228,0.170996331,0.213353296,0.210488809,0.170942426,0.196537542,0.127129811,0.161866709,0.117487347,0.153617152,0.157396373,0.146206541,0.130469563,0.226068438,0.220329284,0.202974094,0.207711718,0.215758715,0.208863318,0.214696149,0.237781684,0.207020638,0.239235752,0.248300576,0.261409553,0.205423787,0.234869198,0.222924582,0,0.22573475,0.178108518,0.203751825,0.110823037,0.10319623,0.190832612,0.211763817,0.189022347,0.19363083,0.209382378,0.183298626,0.183930534,0.212348127,0.19914111,0.180898268,0.263118746,0.227718458,0.213303683,0.201113986,0.13536219,0.165659223,0.197016577,0.158109893,0.146485326,0.200829296,0.145340673,0.111473659,0.181915213,0.080586615,0.114494103,0.146998319,0.128859665,0.197255506,0.232779051,0.18102302,0.146094631,0.209022712,0.195360142,0.225116544,0.180885304,0.222166471,0.199956513,0.217139755,0.192592734,0.199100534,0.177900363,0.14795741,0.163715762,0.284202193,0.288079871,0.275186277,0.231726505,0.265451675,0.253874274,0.187362627,0.168112378,0.174765633,0.158829804,0.207970202,0.192073304,0.207868065
17_4,0.098316221,0.172239105,0.13811698,0.219074183,0.169860081,0.155811406,0.151545064,0.314328038,0.149305783,0.296656264,0.308388211,0.19479795,0.294328884,0.191654365,0.14428849,0.191775181,0.122599786,0.119513515,0.121810055,0.149356443,0.146006739,0.109766722,0.143826333,0.122642902,0.152290044,0.125850152,0.136043927,0.098375235,0.153651303,0.163093892,0.157388426,0.154011347,0.184750997,0.152890474,0.135185867,0.334230097,0.3314376,0.196268323,0.259485034,0.216969842,0.160831405,0.213835114,0.164990296,0.205223789,0.243835197,0.23903272,0.167587198,0.29280617,0.214018243,0.095594086,0.104619797,0.191831645,0.093530628,0.15682817,0.151617149,0.117795336,0.154868797,0.125020755,0.092712479,0.133679123,0.106231033,0.125046788,0.129897179,0.106666027,0.123491477,0.106810445,0.125591642,0.116015051,0.131508805,0.170876125,0.113888339,0.067232464,0.123147773,0.130520273,0.194403849,0.085445018,0.113022125,0.20425041,0.165107061,0.164852354,0.161155635,0.286059511,0.165972837,0.155471433,0.120146106,0.191672967,0.145014724,0.11360748,0.26129636,0.149381411,0.088725243,0.164597625,0.139699221,0.14160331,0.189986982,0.172693263,0.135605827,0.23146273,0.145659542,0.110936352,0.131892298,0.191648202,0.131861025,0.146449696,0.11797099,0.131386165,0.185641072,0.139997957,0.173249735,0.15992455,0.129336569,0.150581446,0.122561391,0.22573475,0,0.11564987,0.112273102,0.192122509,0.209910665,0.069264333,0.141966155,0.103794889,0.1063123,0.190786564,0.138078465,0.125349724,0.088833641,0.116049448,0.176971154,0.301439614,0.189571125,0.181745053,0.128599093,0.16482517,0.138560002,0.127322247,0.122795618,0.128618698,0.126001847,0.145436809,0.161018372,0.182758132,0.18906398,0.151772956,0.126440832,0.206363474,0.089487618,0.080996186,0.111160396,0.136335112,0.075352027,0.096797961,0.132194335,0.094760294,0.072572729,0.088465879,0.069703667,0.119851127,0.098321014,0.113831757,0.135693626,0.141578943,0.144312865,0.149847821,0.142661646,0.101429325,0.128067687,0.131124667,0.100767406,0.096664601,0.137640953,0.139568627,0.093788541,0.122232319,0.202342004
17_5,0.116943574,0.133862987,0.177185005,0.150767109,0.138395374,0.179424476,0.152868322,0.237346922,0.135136963,0.227318107,0.246751702,0.124584848,0.22253879,0.128143545,0.191062972,0.242451652,0.179066381,0.160757742,0.170843976,0.178946001,0.196325545,0.146753737,0.156381409,0.143543969,0.137079029,0.160232898,0.156818765,0.15938311,0.143656281,0.169280108,0.157303194,0.16734947,0.183061202,0.139255388,0.127427115,0.277339341,0.279913656,0.191949245,0.199572899,0.179696102,0.114652703,0.167416675,0.210561228,0.249361276,0.169709136,0.219738934,0.210099887,0.223961217,0.175939511,0.155394824,0.16552748,0.150494162,0.122284186,0.132109176,0.131411751,0.138797121,0.174790901,0.150327904,0.160019464,0.157208137,0.15070199,0.184715561,0.181048229,0.117377191,0.163318362,0.150713562,0.133422445,0.160001129,0.172141508,0.225517738,0.132742872,0.136077316,0.170400842,0.166052924,0.14755309,0.15071929,0.13658644,0.178014116,0.171664056,0.181688235,0.142681567,0.213533681,0.162219946,0.146198381,0.10693936,0.163792018,0.141208683,0.157619485,0.191569263,0.105266195,0.127282997,0.141745728,0.150699578,0.156736765,0.14250685,0.119346118,0.088905429,0.164031352,0.185436048,0.148665619,0.167519464,0.147127769,0.184304262,0.182518662,0.145486071,0.168245014,0.15149606,0.174208855,0.159308377,0.18421459,0.159319915,0.176329841,0.163088525,0.178108518,0.11564987,0,0.114929856,0.132455161,0.180332265,0.111338767,0.14826327,0.118617946,0.102930125,0.117011215,0.118943628,0.137300123,0.102069951,0.11814414,0.103177878,0.224610532,0.13956162,0.1220102,0.098807077,0.150584231,0.194537704,0.173814666,0.15042687800000001,0.141431903,0.168782726,0.169165381,0.132912683,0.161987995,0.170257194,0.133100096,0.129363048,0.160018078,0.133662552,0.134123883,0.103960398,0.135205005,0.10210632,0.087131082,0.144116558,0.101948793,0.135128989,0.129472427,0.112304885,0.164135101,0.130412022,0.100728717,0.133609794,0.168665793,0.198837069,0.209405594,0.198977256,0.14088006,0.176056471,0.173486659,0.115158361,0.086980475,0.12562769,0.120116053,0.110713668,0.118092591,0.173737332
17_6,0.123921007,0.161738145,0.15717008700000001,0.195549866,0.177967024,0.179976338,0.181518269,0.289081533,0.118534514,0.276504998,0.298642175,0.171273701,0.258072175,0.177971039,0.19212615,0.245998023,0.169941437,0.161887349,0.170776407,0.181104334,0.17242281,0.130582559,0.137751633,0.135926898,0.134619815,0.145696393,0.130166646,0.156824991,0.111869208,0.12804482,0.137955778,0.142722282,0.152745919,0.129693455,0.110660034,0.318452958,0.299870938,0.217410583,0.244333486,0.235067986,0.168072739,0.227811019,0.210167473,0.258984441,0.235677164,0.272941693,0.214248707,0.277791708,0.216122493,0.116674944,0.143608368,0.179681782,0.092073658,0.152445547,0.114647989,0.107745103,0.162951642,0.091387636,0.130028163,0.138809368,0.120244619,0.178886181,0.169819423,0.117195847,0.144407999,0.123773514,0.136826196,0.087478848,0.152858039,0.221525518,0.065053395,0.120571318,0.152513171,0.139272395,0.163364476,0.126411704,0.117763733,0.193723297,0.117958459,0.15403191,0.172938646,0.249369979,0.122793713,0.156654585,0.119584908,0.162860195,0.157604542,0.143364677,0.236583937,0.132633412,0.116223865,0.13869832000000001,0.135204846,0.147695197,0.166223204,0.154024597,0.140976901,0.207360695,0.16816501,0.135567143,0.161057467,0.186227731,0.179478674,0.155180629,0.132352378,0.129656765,0.17129284,0.14694197,0.168746986,0.172177963,0.13523684,0.169910127,0.09225108,0.203751825,0.112273102,0.114929856,0,0.173073263,0.176267283,0.097558383,0.144529965,0.08643562,0.058320958,0.131763071,0.106750889,0.084633839,0.097298778,0.106767478,0.151572368,0.26731295,0.189307238,0.158641128,0.119917844,0.175411947,0.181237481,0.15486115,0.131631349,0.139312729,0.14400731,0.166302668,0.14742526,0.142463048,0.170356314,0.153636184,0.114337552,0.190616508,0.10496532,0.092600714,0.081594326,0.122011648,0.106246668,0.0736982,0.128406831,0.084963497,0.109365884,0.126927113,0.119023025,0.153057201,0.124852946,0.075790114,0.136149075,0.165030093,0.171224777,0.182283798,0.199432745,0.095219488,0.129895436,0.119129261,0.080985477,0.097515343,0.122417955,0.10226784,0.07208857,0.117378501,0.161991183
