otu_num,otu_ID,phylum,class,order,family,genus,species,primary_lifestyle
otu_2829,e77837a89bb0b3c2bfad2406b2589f48,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema_aurea,NA
otu_2830,95db193690f9268a5c1250ca77bed8e0,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2831,a030794b5763b0d714601f99707ed9cd,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Ophioceras,Ophioceras_aquaticum,NA
otu_2832,87ec1f8664feba4c8176eca5ff536088,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_strossmayeri,soil_saprotroph
otu_2833,16696b7a8ef34f3cc0b2103b32e10208,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified,arbuscular_mycorrhizal
otu_2834,72a8db9720cb42151e8541b05bc4f333,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,NA,mycoparasite
otu_2835,11a382763267c63fabb2841321446379,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2836,2384e570d25d5109575993bcfd2b5dc4,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Cirrenalia,NA,wood_saprotroph
otu_2837,0f633c4ef4fe384760855e132b68389b,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2838,cd2b5e3af28a4a296dbd4aaf7958cf69,NA,NA,NA,NA,NA,NA,NA
otu_2839,7f438c77acf2a3ce7d0c5c1cea23a9ef,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,NA
otu_2840,3ab98b1d5219c2d1ad1aec3f5349d440,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,unidentified,animal_parasite
otu_2841,bfc4066e1b26119412041561c5db8b6a,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,unidentified,NA
otu_2842,400e341ab2d37febecd08658b035b782,NA,NA,NA,NA,NA,NA,NA
otu_2843,2121b81c1b94ceec686d6f79b012a801,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Hirsutella,Hirsutella_vermicola,animal_parasite
otu_2844,2fa215728782ff7ebf966ecbc36fa03e,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2845,b22a2b387cd869d3a760650eb4901c00,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,NA,NA,NA
otu_2846,acc77c9347227ea28214208f6fa03fe9,Basidiomycota,Agaricomycetes,Agaricales,Mycenastraceae,Mycenastrum,Mycenastrum_corium,NA
otu_2847,bc820414706d0fdf349782af3774b7d1,NA,NA,NA,NA,NA,NA,NA
otu_2848,c5cfb73212b8434779789ca29b5bd931,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2849,32fc6b6addef2a0ff6de2e64807b2e9d,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2850,be013b3d460c937e83ed0c76039576c9,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_2851,67fbfc9e2ca591dc727a39d34427283a,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,NA
otu_2852,82ab8687272789d4d42772eb2db2d643,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,NA,NA,NA
otu_2853,48684c361c1baf159e6972a6bb30355e,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph
otu_2854,e90adcdfd6cbb68d41ac33383ea4906d,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified,NA
otu_2855,cb98e63a0ea35add566d87d7b165d1f1,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2856,146c81ca6e5db714cd001830b0147a40,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA,NA
otu_2857,b17c618af3acd489ee3236d33217bc3a,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2858,4c6a27f80f59a0fd78e6f352af31ab58,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_2859,793498532fc55359cf669b0aaf577af8,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,NA
otu_2860,665f4e4b1eb9f5bdf2b3220b428db493,Ascomycota,Dothideomycetes,Acrospermales,Acrospermales_fam_Incertae_sedis,Leptodiscella,NA,NA
otu_2861,ab8996436b0d822b624776c95277f652,NA,NA,NA,NA,NA,NA,NA
otu_2862,12e1e37205d550d3b57c460919fc6ab8,NA,NA,NA,NA,NA,NA,NA
otu_2863,6f44fa0a12ea2bb2751400e38240f0dc,NA,NA,NA,NA,NA,NA,NA
otu_2864,a3bd33d56dfb43450e789ea99ca3718e,NA,NA,NA,NA,NA,NA,NA
otu_2865,5196ea829a34eb6358d7331453adc3b1,NA,NA,NA,NA,NA,NA,NA
otu_2866,f4a2336a438a9ad573fe53d51dee0e3f,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Udeniozyma,unidentified,NA
otu_2867,291f4ef0985bcc94f9e2b5b250ed84b7,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,unidentified,algal_parasite
otu_2868,887d40430d84da0f70779a7ab673c17c,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_arrhizus,soil_saprotroph
otu_2869,9703988f06082457b8cd1993eb96ca5d,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Nigrosabulum,Nigrosabulum_globosum,dung_saprotroph
otu_2870,e983a66542b8291178350bfabc9e3cc2,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA
otu_2871,dea8eb31351da6cd26aae159a6871a86,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,NA
otu_2872,3e9646e24986f250edb38a008841e8c1,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,NA
otu_2873,1e1fdd3782eafa57a3645c2b4b16dd14,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2874,d4e77b3a48a9dc678407870475f785b5,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_2875,c9067089afbdb53b55e24c607ee4684e,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,unidentified,unspecified_saprotroph
otu_2876,4bc992792756452fd73477095551dc15,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2877,6c399a7ee17e9974d97c7fb495ba1868,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2878,df6c2d2ac238b6acbcd23187114cc239,NA,NA,NA,NA,NA,NA,NA
otu_2879,fde03fa41f76812bbb6380e27f7f590f,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Eleutherascus,Eleutherascus_lectardii,soil_saprotroph
otu_2880,e29cb05a09663cd876e5893fcf78008e,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,NA,NA,NA
otu_2881,72ab891ea4b9ba873c2f3ce1d82d04a8,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_2882,f01499b69a8b611902a43492b208d4fd,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA,NA
otu_2883,4b55fbe8ccf885ccfd8b7baa90f8b749,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph
otu_2884,7478729cdd3a6d3ca3fa4b9ca6c5c77e,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2885,e1a188333fc33483e04fe18392cd571d,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Melanopsichium,Melanopsichium_pennsylvanicum,plant_pathogen
otu_2886,4d7e6cb5cb131d00a65a94dc83719cca,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_2887,e2afc010a750a50bc6caed570ff0d191,NA,NA,NA,NA,NA,NA,NA
otu_2888,8f81cb90212395639b7be2a302c74c38,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA
otu_2889,2313229f1f65b8a718c20dc2751103d0,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_2890,c9aa4e5b0a97ec8f4c0c9fcb0125c067,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Acidea,Acidea_extrema,NA
otu_2891,d4e0aea0c6465675687a62ea4a947f71,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph
otu_2892,15f896e6e8128ce4d1dd369b380400f2,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_fuligineum,NA
otu_2893,950ec1b50e424ff70bc0c5e39e030ea9,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Chalara,NA,NA
otu_2894,aac2a512d4391d8f3544e0a26ac74bdd,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,soil_saprotroph
otu_2895,484437b7060e1a9e8a585f2015ef3190,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Circinotrichum,Circinotrichum_maculiforme,NA
otu_2896,45b26adafd2df6bfb1e8b912337bf472,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,soil_saprotroph
otu_2897,54850f597a2275b0520cc65360694058,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2898,336670860121258217c26e2a462386c7,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,unidentified,unidentified,unidentified,NA
otu_2899,01d0898d5353ed86a8cee44fcc0d3434,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Chlorociboria,unidentified,NA
otu_2900,6d06ea220aa5262981be681268e3da56,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2901,f2a9844ac3ad3ee1dd04dd5650b06326,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,NA,NA,NA
otu_2902,5d0ba8192c6d8f197f6d14d0adadd202,NA,NA,NA,NA,NA,NA,NA
otu_2903,f388c78e60598ae7934b3250caf40953,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA
otu_2904,2d705671bcb5a926268792b4db44f34b,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeopoacea,unidentified,litter_saprotroph
otu_2905,dcc02a31ea64da923277680d25222f17,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Westerdykella,NA,dung_saprotroph
otu_2906,fd96bbefec30fdfb750fa0d2f2ba269e,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified,arbuscular_mycorrhizal
otu_2907,b6b8a0f81ae2a99a7aa52fea25165d48,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2908,3d66657c6c576c7c15146bb121d72864,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,unidentified,algal_parasite
otu_2909,ea02c1490766f1dad6d5f10fcda1b614,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_fimeti,soil_saprotroph
otu_2910,9c27b0698f440166c37346cc709dea74,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,NA,unspecified_saprotroph
otu_2911,ed26a281fcca269a88cebac8e7c56505,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Microcera,NA,animal_parasite
otu_2912,fd1162d920c597ad5c51de70fb5bc136,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2913,d75b2e83179228ee91eab40441b54e9c,NA,NA,NA,NA,NA,NA,NA
otu_2914,ad3fd4dc7ea34aa353e07a1c9234cfff,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA,plant_pathogen
otu_2915,311221e959511f0f67b9aae4e3f49f9d,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA,NA
otu_2916,d5fc6aea2a54646d024967954a3e253d,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,NA
otu_2917,589c4990e9f37398996ba7755eccf855,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2918,89081198d9c2c229f242868e08fdb383,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_2919,1c6a00d976485faa947fedb80887e18c,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,unidentified,soil_saprotroph
otu_2920,cc425c006509286bb6c074784f61e230,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_roseus,mycoparasite
otu_2921,a5d8328dc8649c65fbcc163005d6443c,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Cirrenalia,Cirrenalia_iberica,wood_saprotroph
otu_2922,adb34684516f837c6b4f51ed992196ef,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2923,93c835ca0c6ed572f4a0fb99e3bf22fa,NA,NA,NA,NA,NA,NA,NA
otu_2924,2a4d4c8e46c918d79197a2605514c26a,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_2925,3872025de8c0a3138c0f0033472e2263,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,NA
otu_2926,720b1815812b900bc4002e33a077051c,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,unidentified,NA
otu_2927,3e38bf67480bf701b2a56ce02ef359c8,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,unidentified,plant_pathogen
otu_2928,5337c769d81b2704b7a55ddcb7b68a8e,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,NA
otu_2929,9eed263c3d760c1c1e9ba8be81d23105,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Geopora,NA,ectomycorrhizal
otu_2930,d6cdd19870e84c39b4518b3a80a89987,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_2931,4801da483b63dcc7f91870a6cd98a30d,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Steccherinum,NA,wood_saprotroph
otu_2932,1adde9436b33cc62c22c22a32ffe2189,NA,NA,NA,NA,NA,NA,NA
otu_2933,27db6d39f265257cf25bd835132d333f,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,unidentified,mycoparasite
otu_2934,9e9cc64bb8cebf3183a60a4fdb08daaa,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,unidentified,unidentified,NA
otu_2935,c5ccf6f9662c4d8756fe098d43b524bd,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,unidentified,unidentified,NA
otu_2936,d7fd21f79ae64450815efbd92ed65fe8,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,unidentified,mycoparasite
otu_2937,e0b2ec5d3d0e8661329511f27194948c,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2938,0dc5b4c488332c1a8d760b05a1e77489,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_rugosobispora,soil_saprotroph
otu_2939,f7ad6668f6f24d314d9891ac5e2d8a8a,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_badia,ectomycorrhizal
otu_2940,fb6d22687b9437e31382bd90ab15298d,NA,NA,NA,NA,NA,NA,NA
otu_2941,4182eba88aa0d3285f050e13c04a60b3,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Nigrograna,unidentified,NA
otu_2942,5c11baf2f6c71907c34c7424bf76924e,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_resinaceum,NA
otu_2943,4ac8d680b725200cc18f134a6d979734,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_2944,d963575e6abbb3aac62d527329520b5d,NA,NA,NA,NA,NA,NA,NA
otu_2945,439a8b4606c9934ccb0800fa69059d6b,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,pollen_saprotroph
otu_2946,11484ec1d18c567d0cd53e8249eabe44,Ascomycota,Dothideomycetes,Acrospermales,Acrospermales_fam_Incertae_sedis,Leptodiscella,Leptodiscella_africana,NA
otu_2947,97ff83a63991525c81e31555d28f1d0d,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Peltaster,Peltaster_fructicola,NA
otu_2948,8afaca616e88b7e858a2322c3c9ef16e,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,unidentified,plant_pathogen
otu_2949,d3eda2b9f7ab55553c27b2f07d551559,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2950,ed3ca58d86a6f4f23a155131a65af18b,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,unidentified,animal_parasite
otu_2951,8e71812b50860a14e5522968b3ff01bb,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA,NA
otu_2952,82903f1b300a41685e955daaadcceb03,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA
otu_2953,03f6b3f5078cc6bd6b0493172d04508f,NA,NA,NA,NA,NA,NA,NA
otu_2954,8a0ed41eb9d92ca67cffa8ee6c64f190,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_2955,fe49a101cf0be696f8a6a93461f9a8c2,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Chlamydocillium,Chlamydocillium_cyanophilum,NA
otu_2956,83bc0ac19eeacede22062a28119f3398,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,soil_saprotroph
otu_2957,d79523eb865936b3d6f52cf01f1995e6,NA,NA,NA,NA,NA,NA,NA
otu_2958,c505fbaf3c54e7b68a9a21c9f1a17022,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_intermedia,litter_saprotroph
otu_2959,513a5f7d776fbba256d182e87490f1a0,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Coccomyces,Coccomyces_australis,litter_saprotroph
otu_2960,9d1997783a267e9f1f65ef847e2042c6,Ascomycota,Dothideomycetes,Pleosporales,Thyridariaceae,Roussoella,Roussoella_elaeicola,NA
otu_2961,b76944a99edae75b5441750cdcb00f5b,NA,NA,NA,NA,NA,NA,NA
otu_2962,06c8c7c54f42de9ab840924c5df657b6,NA,NA,NA,NA,NA,NA,NA
otu_2963,da10e85c72018d91c6a03568496630d3,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia,Niesslia_indica,litter_saprotroph
otu_2964,f13b4ee65f147097b15d36fa8406ca84,NA,NA,NA,NA,NA,NA,NA
otu_2965,d55296275cc5052d67bceabf992aef69,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_cystojenkinii,soil_saprotroph
otu_2966,98f3b966b389b4f58910bd265b34046b,NA,NA,NA,NA,NA,NA,NA
otu_2967,69fd8d8fa886bc47c7e296d442da03f1,NA,NA,NA,NA,NA,NA,NA
otu_2968,b9a942c6716be88383fafdb76867c379,NA,NA,NA,NA,NA,NA,NA
otu_2969,b919f36d41f0bffcd6ce7f82803ea204,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_2970,44cf101014c99724b81989e04eec6ef6,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,arbuscular_mycorrhizal
otu_2971,3f2d1c4f7e94445ee107144378052154,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_2972,e2d2836d83cb611906bd3fda65f5a643,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_2973,5bc3b10fa29c64cceefde65119cf9cbe,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,NA,litter_saprotroph
otu_2974,e077aac11b98ad0d0025a058373c6ebd,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_2975,e8f7ea44fc7ad61f9e4798bd4be0912a,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_2976,3667906799251b34e7d03be35799fd75,NA,NA,NA,NA,NA,NA,NA
otu_2977,70bd785cf23fc5f0a68dc9c5e365d580,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Typhula_micans,plant_pathogen
otu_2978,4059c2ef8a00f9e28a2f458451f49efc,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hodophilus,Hodophilus_smithii,soil_saprotroph
otu_2979,8e9be97b1d0c0446372b7cef7e0a0439,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physcia,Physcia_millegrana,lichenized
otu_2980,37e688a2e47723e4d109e1312faa4de5,Ascomycota,NA,NA,NA,NA,NA,NA
otu_2981,8ea395e61f16f01a038819762d6e4e25,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Endoconidiophora,NA,plant_pathogen
otu_2982,22c979622be44f15cc0f89a46c462e93,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,NA
otu_2983,de3137829cd3c61bb5425588b042ca01,Glomeromycota,Archaeosporomycetes,Archaeosporales,unidentified,unidentified,Archaeosporales_sp,NA
otu_2984,68afb74b05747daa629eef61b44aa3e7,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,pollen_saprotroph
otu_2985,0430ae7efdfad45259e13e8024fb5d43,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Slooffia,Slooffia_cresolica,NA
otu_2986,3eef171c7e8b45a8fd262de4582b6dcf,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,unidentified,unidentified,NA
otu_2987,2042d2ed7e0566bac100d5106196d253,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella_arnaudii,wood_saprotroph
otu_2988,cea74f099d4d2cfeb9e83dba9bee495e,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_2989,f7ef479496892b7de7e744ab3bcdf060,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Hyalodendriella,Hyalodendriella_betulae,NA
otu_2990,229b6d41e4c8444d6a93632e33ec5367,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicoma,Helicoma_isiola,wood_saprotroph
otu_2991,6a416b413be893986855fa21d7c31c9a,NA,NA,NA,NA,NA,NA,NA
otu_2992,49aca5432d48399868af01a451b7fb50,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus_ranarum,unspecified_saprotroph
otu_2993,27df9012c1da0785a9b980582776b8b5,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_erastii,wood_saprotroph
otu_2994,e19cfff1f9e1b6f85da2648d5c4cd930,NA,NA,NA,NA,NA,NA,NA
otu_2995,235cd8e6bdc980721ebb5302cd2b3074,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,unspecified_saprotroph
otu_2996,158b263dc5a99389628c76aa52f12dcd,NA,NA,NA,NA,NA,NA,NA
otu_2997,066976d439351bff87f254fb176920c2,NA,NA,NA,NA,NA,NA,NA
otu_2998,b1a65ff5542fa6b296f62839c769d025,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,NA,NA,NA
otu_2999,edff0908ac1c6fa79aa159ec5c740dea,NA,NA,NA,NA,NA,NA,NA
otu_3000,5b8b247474cae055567248e8cc3eec35,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3001,6bd7da8f56fed32e60367a8b1bba85d8,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_chlamydocopiosa,plant_pathogen
otu_3002,ad88b0c2c73152db8f92a1ecd653cbae,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS07,unidentified,unidentified,unidentified,NA
otu_3003,3c3c57cd21b7bfa8c544f64a6f9a28a3,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Veronaeopsis,Veronaeopsis_simplex,litter_saprotroph
otu_3004,50728e90f7ea41fc6608ecafc4ff8e8c,NA,NA,NA,NA,NA,NA,NA
otu_3005,c4b0ec76587c8b3a286852f369f5aa3e,NA,NA,NA,NA,NA,NA,NA
otu_3006,2faf49a2450e1419d159fc65337d5c16,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_3007,24d1c98a8a72b5f8208ac08d83755e6f,NA,NA,NA,NA,NA,NA,NA
otu_3008,6658465cdc3f893071069c0e8e9c1563,NA,NA,NA,NA,NA,NA,NA
otu_3009,78cd188f6bf284182645d187bb4560a7,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Terramycetaceae,Boothiomyces,unidentified,pollen_saprotroph
otu_3010,e386a5c11f6c9e50dde37a3842eb806d,Ascomycota,Dothideomycetes,Capnodiales,Capnodiales_fam_Incertae_sedis,Diatractium,unidentified,NA
otu_3011,ca2f9ee22b59204924e4a0891ef61d58,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3012,ef97074dcb9eab3a91f835e905c4d802,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_flava,soil_saprotroph
otu_3013,f697600aab9d22d46da2737faa4dedb1,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,unidentified,unidentified,NA
otu_3014,70579f196d4ecc8bdba642dbfcf4278f,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA
otu_3015,21be565566026920d994291272cee798,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3016,b9e039ca02bb69d56f1b4a8cb042302f,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3017,dd339c6d8db54021032954c8d6c5e004,NA,NA,NA,NA,NA,NA,NA
otu_3018,70936cd718f6720802c6e4d55bbdd02a,Basidiomycota,Microbotryomycetes,Leucosporidiales,unidentified,unidentified,unidentified,NA
otu_3019,c1be74decb636610c4c015ad71429f3f,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA,NA
otu_3020,97cbbbd2b4c96322eae9dc12c563af59,NA,NA,NA,NA,NA,NA,NA
otu_3021,47ff8e7ac519ecd91fcc9ef1c300a08e,NA,NA,NA,NA,NA,NA,NA
otu_3022,5b8ae2f1e405f458702c18307a0b5697,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,NA,NA
otu_3023,0c1ebd63b67daa1963ce5a31ab4e939a,NA,NA,NA,NA,NA,NA,NA
otu_3024,bc0b04fd449a453074042e5a55ab8d0c,Ascomycota,NA,NA,NA,NA,NA,NA
otu_3025,d0df7f07266234dee9667a1008144405,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,soil_saprotroph
otu_3026,cb6c411989c2c758d30b955aac4a2e8c,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA,soil_saprotroph
otu_3027,2ea7e9c873d4e4256f56ecca98824b99,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
